0,q_no,response_no,q_text,q_responses,Q_weighting,indicator,output_name ,type (F/B),Rough Percent contribution ,Dependancies,checked,,
1282,F33,F33_6,Distance from open Water to upland,"> 100 m, or open water is absent at that time.",6,WB,WidthDry13,Function,,"NeverWater, NoPersis, NoDeepPonded, NoOW",1,,
1283,F35,F35_1,Interspersion of inundated Vegetationand Open water,"Scattered. More than 30% of the inundated vegetation forms small islands or corridors surrounded by water, or more than 30% of the open water is in patches scattered widely amidst the vegetation.",4,WB,Interspers13,Function,,"NeverWater, NoPersis, NoDeepPonded, NoOW",1,,
1284,F35,F35_2,Interspersion of inundated Vegetationand Open water,Intermediate.,3,WB,Interspers13,Function,,"NeverWater, NoPersis, NoDeepPonded, NoOW",1,,
1285,F35,F35_3,Interspersion of inundated Vegetationand Open water,Clumped. More than 70% of the inundated vegetation is in rings surrounding open water or is clumped at one or a few sides of the open water areas.,1,WB,Interspers13,Function,,"NeverWater, NoPersis, NoDeepPonded, NoOW",1,,
1286,F35,F35_4,Interspersion of inundated Vegetationand Open water,"Uniform. There is almost no open water, or almost no vegetation.",0,WB,Interspers13,Function,,"NeverWater, NoPersis, NoDeepPonded, NoOW",1,,
1287,F36,F36_1,Steep Shoreline Extent,<1% of the water edge.,5,WB,Steepshore13,Function,,"NeverWater, NoPersis, NoDeepPonded, NoOW",1,,
1288,F36,F36_2,Steep Shoreline Extent,1-25% of the water edge.,3,WB,Steepshore13,Function,,"NeverWater, NoPersis, NoDeepPonded, NoOW",1,,
1289,F36,F36_3,Steep Shoreline Extent,25-50% of the water edge.,2,WB,Steepshore13,Function,,"NeverWater, NoPersis, NoDeepPonded, NoOW",1,,
1290,F36,F36_4,Steep Shoreline Extent,50-75% of the water edge.,1,WB,Steepshore13,Function,,"NeverWater, NoPersis, NoDeepPonded, NoOW",1,,
1291,F36,F36_5,Steep Shoreline Extent,>75% of the water edge.,0,WB,Steepshore13,Function,,"NeverWater, NoPersis, NoDeepPonded, NoOW",1,,
1292,F37,F37_1,Inundated Erect Vegetation,<1% of the AA.,0,WB,Cttail13,Function,,"NeverWater, NoPersis",1,,
1293,F37,F37_2,Inundated Erect Vegetation,1-20% of the AA,3,WB,Cttail13,Function,,"NeverWater, NoPersis",1,,
1294,F37,F37_3,Inundated Erect Vegetation,20 - 40% of the AA,4,WB,Cttail13,Function,,"NeverWater, NoPersis",1,,
1295,F37,F37_4,Inundated Erect Vegetation,40 - 60% of the AA.,6,WB,Cttail13,Function,,"NeverWater, NoPersis",1,,
1296,F37,F37_5,Inundated Erect Vegetation,60 - 90% of the AA,7,WB,Cttail13,Function,,"NeverWater, NoPersis",1,,
1297,F37,F37_6,Inundated Erect Vegetation,">90%, of the AA.",5,WB,Cttail13,Function,,"NeverWater, NoPersis",1,,
1298,F38,F38_1,Submerged & Floating-leaved Aquatics,"Are present, and are so extensive they choke most channels or open water areas in late summer",2,WB,_SAV13,Function,,"NeverWater, NoPersis",1,,
1299,F38,F38_2,Submerged & Floating-leaved Aquatics,"Are present, but not choking most channels or open water areas in late summer",3,WB,_SAV13,Function,,"NeverWater, NoPersis",1,,
1300,F38,F38_3,Submerged & Floating-leaved Aquatics,Absent or trace,0,WB,_SAV13,Function,,"NeverWater, NoPersis",1,,
1301,F44,F44_1,Internal Gradient,<2% or the AA has no surface water outlet (not even seasonally).,4,WB,Gradient13,Function,,"NoOutlet, NoOutletX, Inflow",1,,
1302,F44,F44_2,Internal Gradient,2-5%.,2,WB,Gradient13,Function,,"NoOutlet, NoOutletX, Inflow",1,,
1303,F44,F44_3,Internal Gradient,6-10%.,1,WB,Gradient13,Function,,"NoOutlet, NoOutletX, Inflow",1,,
1304,F44,F44_4,Internal Gradient,>10%.,0,WB,Gradient13,Function,,"NoOutlet, NoOutletX, Inflow",1,,
1305,F48,F48_1,Beaver Probability ,"Evident from direct observation or presence of gnawed limbs, dams, tracks, dens, lodges, or extensive stands of water-killed trees (snags).",3,WB,Beaver13,Function,,,1,,
1306,F48,F48_2,Beaver Probability ,"Likely based on proximity to suitable habitat, which may include: (a) a persistent freshwater wetland, pond, or lake, or a perennial low or mid-gradient (<6%) channel, and (b) a corridor or multiple stands of hardwood trees and shrubs (>10 cm diameter) near surface water.",2,WB,Beaver13,Function,,,1,,
1307,F48,F48_3,Beaver Probability ,"Unlikely because site characteristics above are deficient, and/or this is a settled area or other area where beaver are routinely removed. ",0,WB,Beaver13,Function,,,1,,
1308, F50,F50_1,Vegetated Buffer along Perimeter,<5%.,0,WB,PerimCov13,Function,,Disturb,1,,
1309, F50,F50_2,Vegetated Buffer along Perimeter,5 to 30%.,2,WB,PerimCov13,Function,,Disturb,1,,
1310, F50,F50_3,Vegetated Buffer along Perimeter,30 to 60%.,3,WB,PerimCov13,Function,,Disturb,1,,
1311, F50,F50_4,Vegetated Buffer along Perimeter,60 to 90%.,4,WB,PerimCov13,Function,,Disturb,1,,
1312, F50,F50_5,Vegetated Buffer along Perimeter,">90%, or all the area within 30 m of the AA edge is other wetlands. ",5,WB,PerimCov13,Function,,Disturb,1,,
1313,F58,review,Focal Species Present,numeric,numeric,WB,RareBird11,Function,,,1,,
1314,S6,,Wildlife Disturbance Potential,calculated score,numeric,WB,Noise11,Function,,,1,,
1315,Z,,Score AP,calculated score,numeric,WB,APPscore11,Function,,,1,,
1316,OF3,OF3_1,Distance to ponded water,"<100 m, and not separated by any width of paved roads, bare ground, or impervious surface. ",0,WB,DistPond11v,benefit,,,1,,
1317,OF3,OF3_2,Distance to ponded water,"<100 m, but completely separated by those features.",2,WB,DistPond11v,benefit,,,1,,
1318,OF3,OF3_3,Distance to ponded water,"100 m-1 km, and not separated.",3,WB,DistPond11v,benefit,,,1,,
1319,OF3,OF3_4,Distance to ponded water,"100 m-1 km, but separated by those features.",5,WB,DistPond11v,benefit,,,1,,
1320,OF3,OF3_5,Distance to ponded water,"1 - 5 km, and not separated.",6,WB,DistPond11v,benefit,,,1,,
1321,OF3,OF3_6,Distance to ponded water,"1 - 5 km, but separated by those features.",??,WB,DistPond11v,benefit,,,check this,,
1322,OF3,OF3_7,Distance to ponded water,None of the above (the closest patches or corridors that large are 5 km away).,8,WB,DistPond11v,benefit,,,1,,
1323,OF4,OF4_1,Distance to Large ponded water,<100 m,0,WB,DistLake11v,benefit,,,1,,
1324,OF4,OF4_2,Distance to Large ponded water,100 m - 1 km,2,WB,DistLake11v,benefit,,,1,,
1325,OF4,OF4_3,Distance to Large ponded water,1 -2 km,3,WB,DistLake11v,benefit,,,1,,
1326,OF4,OF4_4,Distance to Large ponded water,2-5 km,5,WB,DistLake11v,benefit,,,1,,
1327,OF4,OF4_5,Distance to Large ponded water,5-10 km,6,WB,DistLake11v,benefit,,,1,,
1328,OF4,OF4_6,Distance to Large ponded water,>10 km,8,WB,DistLake11v,benefit,,,1,,
1329,OF18,OF18_1,Lakes within 2km,<0.02 (2%),6,WB,LakePct11v,benefit,,,1,,
1330,OF18,OF18_2,Lakes within 2km,0.02 - 0.07,4,WB,LakePct11v,benefit,,,1,,
1331,OF18,OF18_3,Lakes within 2km,0.08 - 0.17,3,WB,LakePct11v,benefit,,,1,,
1332,OF18,OF18_4,Lakes within 2km,0.18 - 0.34,2,WB,LakePct11v,benefit,,,1,,
1333,OF18,OF18_5,Lakes within 2km,>0.34,0,WB,LakePct11v,benefit,,,1,,
1334,OF19,OF19_1,Wetland and Lakes within 2km,<0.02 (2%),6,WB,LakeWetPct11v,benefit,,,1,,
1335,OF19,OF19_2,Wetland and Lakes within 2km,0.02 - 0.07,4,WB,LakeWetPct11v,benefit,,,1,,
1336,OF19,OF19_3,Wetland and Lakes within 2km,0.08 - 0.17,3,WB,LakeWetPct11v,benefit,,,1,,
1337,OF19,OF19_4,Wetland and Lakes within 2km,0.18 - 0.34,2,WB,LakeWetPct11v,benefit,,,1,,
1338,OF19,OF19_5,Wetland and Lakes within 2km,>0.34,0,WB,LakeWetPct11v,benefit,,,1,,
1339,OF24,????,Species of Conservation Concern,number,numeric,WB,RareSpp11v,benefit,,,1,,
1340,OF43,OF43_1,Wetland Density in the WAU,<0.03,6,WB,WetDensWAU12v,benefit,,,1,,
1341,OF43,OF43_2,Wetland Density in the WAU,0.03 to < 0.10,4,WB,WetDensWAU12v,benefit,,,1,,
1342,OF43,OF43_3,Wetland Density in the WAU,0.10 to < 0.20,3,WB,WetDensWAU12v,benefit,,,1,,
1343,OF43,OF43_4,Wetland Density in the WAU,0.20 to 0.40,2,WB,WetDensWAU12v,benefit,,,1,,
1344,OF43,OF43_5,Wetland Density in the WAU,>0.40,0,WB,WetDensWAU12v,benefit,,,1,,
1345,F56,F56_1,Non-consumptive Uses - Actual or Potential,"For an average person, walking is physically possible in (not just near) >5% of the AA during most of the growing season, e.g., free of deep water and dense shrub thickets.",calculation ,WB,Recrea13v,Benefit,,,1,,
,F56,F56_2,Non-consumptive Uses - Actual or Potential,"Maintained roads, parking areas, or summertime hiking trails are within 10 m of the AA, or the AA can be accessed part of the year by boats arriving via contiguous waters.",calculation ,WB,Recrea13v,Benefit,,,1,,
,F56,F56_3,Non-consumptive Uses - Actual or Potential,"Within the AA or within 100 m of its edge, there is an interpretive center, trails with nature-focused interpretive signs or brochures, and/or regular guided nature tours.",calculation ,WB,Recrea13v,Benefit,,,1,,
1346,F57,F57_3,Consumptive Uses,response value,0,WB,DuckHunt13,Benefit,,,1,,
1347,F58 ,F58_9,Focal Species Present,numeric,numeric,WB,RareBird11v,Benefit,,,1,,
1348,F8 ,F8_1,Large Snags,"None, or fewer than 8/ hectare which exceed this diameter.",0,WB,Snags13,function,,,1,,
1349,F8 ,F8_2,Large Snags,"Several ( >8/hectare) and a pond, lake, or slow-flowing water wider than 10 m is within 1 km.",3,WB,Snags13,function,,,1,,
1350,F8 ,F8_3,Large Snags,Several ( >8/hectare) but above not true.,2,WB,Snags13,function,,,1,,
1351,F16,F16_1,Shallow water+ bare Saturated Substrate ,"none, or <10 sq. m.",0,WB,mudflat13,function,,,1,,
1352,F16,F16_2,Shallow water+ bare Saturated Substrate ,101-100 sq. m.,2,WB,mudflat13,function,,,1,,
1353,F16,F16_3,Shallow water+ bare Saturated Substrate ,"100 – 1000 sq. m (e.g., 10-m long strip >1 m wide)",3,WB,mudflat13,function,,,1,,
1354,F16,F16_4,Shallow water+ bare Saturated Substrate ,"1000 - 10,000 sq. m  (e.g., 1-km strip >1 m wide)",4,WB,mudflat13,function,,,1,,
1355,F16,F16_5,Shallow water+ bare Saturated Substrate ,">10,000 sq. m (e.g., >1-km strip >1 m wide)",5,WB,mudflat13,function,,,1,,
1356,OF3,OF3_1,Distance to ponded water,"<100 m, and not separated by any width of paved roads, bare ground, or impervious surface. ",7,KMH,DistPond19,function,,,1,,
1357,OF3,OF3_2,Distance to ponded water,"<100 m, but completely separated by those features.",6,KMH,DistPond19,function,,,1,,
1358,OF3,OF3_3,Distance to ponded water,"100 m-1 km, and not separated.",5,KMH,DistPond19,function,,,1,,
1359,OF3,OF3_4,Distance to ponded water,"100 m-1 km, but separated by those features.",4,KMH,DistPond19,function,,,1,,
1360,OF3,OF3_5,Distance to ponded water,"1 - 5 km, and not separated.",3,KMH,DistPond19,function,,,1,,
1361,OF3,OF3_6,Distance to ponded water,"1 - 5 km, but separated by those features.",2,KMH,DistPond19,function,,,1,,
1362,OF3,OF3_7,Distance to ponded water,None of the above (the closest patches or corridors that large are 5 km away).,0,KMH,DistPond19,function,,,1,,
1363,OF2,OF2_1,Distance to Frequently travelled Road,<10 m,0,KMH,DistRd19,function,,,1,,
1364,OF2,OF2_2,Distance to Frequently travelled Road,10 - 25 m,1,KMH,DistRd19,function,,,1,,
1365,OF2,OF2_3,Distance to Frequently travelled Road,25 - 50 m,2,KMH,DistRd19,function,,,1,,
1366,OF2,OF2_4,Distance to Frequently travelled Road,50 - 100 m,3,KMH,DistRd19,function,,,1,,
1367,OF2,OF2_5,Distance to Frequently travelled Road,100 - 500 m,5,KMH,DistRd19,function,,,1,,
1368,OF2,OF2_6,Distance to Frequently travelled Road,>500 m,8,KMH,DistRd19,function,,,1,,
1369,OF19,OF19_1,Wetland and Lakes within 2km,<0.02 (2%),0,KMH,Water2k19,function,,,1,,
1370,OF19,OF19_2,Wetland and Lakes within 2km,0.02 - 0.07,2,KMH,Water2k19,function,,,1,,
1371,OF19,OF19_3,Wetland and Lakes within 2km,0.08 - 0.17,3,KMH,Water2k19,function,,,1,,
1372,OF19,OF19_4,Wetland and Lakes within 2km,0.18 - 0.34,4,KMH,Water2k19,function,,,1,,
1373,OF19,OF19_5,Wetland and Lakes within 2km,>0.34,6,KMH,Water2k19,function,,,1,,
1374,OF20,OF20_1,Fish Occurrence,"Chinook (wild, not stocked) are present in AA (enter ""3""), or in connected parts of same watershed within 5 km (enter ""2""), or in other connected parts of the same watershed (enter ""1"").",5,KMH,Fish19,Function,,,1,,
1375,OF20,OF20_2,Fish Occurrence,"Chum  (wild, not stocked) are present in AA (enter ""3""), or in connected parts of same watershed within 5 km (enter ""2""), or in other connected parts of the same watershed (enter ""1"").",5,KMH,Fish19,Function,,,1,,
1376,OF20,OF20_3,Fish Occurrence,"Coho/Silver (wild, not stocked)  are present in AA (enter ""3""), or in connected parts of same watershed within 5 km (enter ""2""), or in other connected parts of the same watershed (enter ""1"").",5,KMH,Fish19,Function,,,1,,
1377,OF20,OF20_4,Fish Occurrence,"None of above, but other fish species are likely present in AA.  Or a stream connects the AA to other waters and is not known to be fishless (enter ""1"").",2,KMH,Fish19,Function,,,1,,
1378,OF20,OF20_5,Fish Occurrence,"Is known or likely to be fishless (e.g., too small, dry, and/or not accessible even temporarily, and not stocked). ",0,KMH,Fish19,Function,,,1,,
1379,OF26,OF26_1,Degree Days Index,numeric,numeric,KMH,GrowDays19,Function,,,1,,
1380,OF31,OF31_1,Road Density within 2km of the AA,< 0.12 km/km2 ,2,KMH,RdDens19,Function,,,1,,
1381,OF31,OF31_2,Road Density within 2km of the AA,0.12 – 0.30 km/km2 ,1,KMH,RdDens19,Function,,,1,,
1382,OF31,OF31_3,Road Density within 2km of the AA,> 0.30 km/km2 ,0,KMH,RdDens19,Function,,,1,,
1383,OF32,OF32_1,Intactness of landscape within 2km ,<5%.,0,KMH,Intact19,Function,,,1,,
1384,OF32,OF32_2,Intactness of landscape within 2km ,5 to 30%.,1,KMH,Intact19,Function,,,1,,
1385,OF32,OF32_3,Intactness of landscape within 2km ,30 to 60%.,3,KMH,Intact19,Function,,,1,,
1386,OF32,OF32_4,Intactness of landscape within 2km ,60 to 90%.,4,KMH,Intact19,Function,,,1,,
1387,OF32,OF32_5,Intactness of landscape within 2km ,>90%,5,KMH,Intact19,Function,,,1,,
1388,OF33,OF33_1,Mature and Old Growth Forest within 2km,<5%.,0,KMH,OldGro19,Function,,,1,,
1389,OF33,OF33_2,Mature and Old Growth Forest within 2km,5 to 30%.,2,KMH,OldGro19,Function,,,1,,
1390,OF33,OF33_3,Mature and Old Growth Forest within 2km,30 to 60%.,3,KMH,OldGro19,Function,,,1,,
1391,OF33,OF33_4,Mature and Old Growth Forest within 2km,60 to 90%.,4,KMH,OldGro19,Function,,,1,,
1392,OF33,OF33_5,Mature and Old Growth Forest within 2km,>90%,6,KMH,OldGro19,Function,,,1,,
1393,OF36,OF36_1,Number of Land Cover types in the AA + 100m buffer,1,0,KMH,CoverDiv19,Function,,,1,,
1394,OF36,OF36_2,Number of Land Cover types in the AA + 100m buffer,2,2,KMH,CoverDiv19,Function,,,1,,
1395,OF36,OF36_3,Number of Land Cover types in the AA + 100m buffer,3 or 4,3,KMH,CoverDiv19,Function,,,1,,
1396,OF36,OF36_4,Number of Land Cover types in the AA + 100m buffer,>4,4,KMH,CoverDiv19,Function,,,1,,
,OF37,OF37_1,Number of Land Cover Types within 2km,<4,0,KMH,CovDiv2k19,Function,,,1,,
,OF37,OF37_2,Number of Land Cover Types within 2km,4 or 5,1,KMH,CovDiv2k19,Function,,,1,,
,OF37,OF37_3,Number of Land Cover Types within 2km,6 or 7,2,KMH,CovDiv2k19,Function,,,1,,
,OF37,OF37_4,Number of Land Cover Types within 2km,8 to 11,3,KMH,CovDiv2k19,Function,,,1,,
,OF37,OF37_5,Number of Land Cover Types within 2km,>11,5,KMH,CovDiv2k19,Function,,,1,,
1397,OF38,OF38_1,Deciduous within the AA plus 100m buffer,<0.06 (<6%),0,KMH,Decid19,Function,,,1,,
1398,OF38,OF38_2,Deciduous within the AA plus 100m buffer,0.06 - 0.20,2,KMH,Decid19,Function,,,1,,
1399,OF38,OF38_3,Deciduous within the AA plus 100m buffer,0.21 - 0.39,3,KMH,Decid19,Function,,,1,,
1400,OF38,OF38_4,Deciduous within the AA plus 100m buffer,0.40 - 0.66,4,KMH,Decid19,Function,,,1,,
1401,OF38,OF38_5,Deciduous within the AA plus 100m buffer,>0.66,6,KMH,Decid19,Function,,,1,,
1402,OF39,OF39_1,Closed Coniferous Within the AA plus 100m buffer,<0.20 (<20%),0,KMH,Conif19,Function ,,,1,,
1403,OF39,OF39_2,Closed Coniferous Within the AA plus 100m buffer,0.20 - 0.47,1,KMH,Conif19,Function,,,1,,
1404,OF39,OF39_3,Closed Coniferous Within the AA plus 100m buffer,0.48 - 0.69,2,KMH,Conif19,Function ,,,1,,
1405,OF39,OF39_4,Closed Coniferous Within the AA plus 100m buffer,0.70 - 0.90,3,KMH,Conif19,Function,,,1,,
1406,OF39,OF39_5,Closed Coniferous Within the AA plus 100m buffer,>0.90,4,KMH,Conif19,Function ,,,1,,
1407,F1,?????,Vegetation Height and Form Diversity ,coniferous (including tamarack) taller than 3 meters.,numeric,KMH,WoodTyp19,Function ,,responses split into subquestions,1,,
1408,F1,?????,Vegetation Height and Form Diversity ,deciduous taller than 3 m,numeric,KMH,DecidOn19,Function,,,1,,
1409,F1,?????,Vegetation Height and Form Diversity ,"coniferous or evergreen 1-3 m tall (e.g., stunted black spruce)",numeric,KMH,ConifOn19,Function ,,,1,,
1410,F1,?????,Vegetation Height and Form Diversity ,deciduous 1-3 m tall ,numeric,KMH,HerbCov19,Function ,,,1,,
1411,F2,F2_A1,Height Class Interspersion,A1. The two height classes are scattered and intermixed throughout nearly all of the vegetated AA.,2,KMH,WoodyHtMix19,Function ,,,1,,
1412,F2,F2_A2,Height Class Interspersion,"A2. Not A1.  The two height classes are mostly in separate zones or bands, or in proportionately large clumps, though some intermixing occurs.",1,KMH,WoodyHtMix19,Function ,,,1,,
1413,F2,F2_B1,Height Class Interspersion,B1. The two height classes are scattered and intermixed throughout nearly all of the vegetated AA.,4,KMH,WoodyHtMix19,Function ,,,1,,
1414,F2,F2_B2,Height Class Interspersion,"B2. Not B1.  The two height classes are mostly in separate zones or bands, or in proportionately large clumps, though some intermixing occurs. Or the AA contains almost entirely one height class, uniformly distributed.",3,KMH,WoodyHtMix19,Function ,,,1,,
1415,F5,F5_1,Tall Willow Cover,<1% or none.,0,KMH,Willow19,Function ,,,1,,
1416,F5,F5_2,Tall Willow Cover,"1-25% of the vegetated cover, in the AA or along its water edge (whichever has more).",2,KMH,Willow19,Function ,,,1,,
1417,F5,F5_3,Tall Willow Cover,"25-50% of the vegetated cover, in the AA or along its water edge (whichever has more).",3,KMH,Willow19,Function ,,,1,,
1418,F5,F5_4,Tall Willow Cover,"50-75% of the vegetated cover, in the AA or along its water edge (whichever has more).",4,KMH,Willow19,Function ,,,1,,
1419,F5,F5_5,Tall Willow Cover,">75% of the vegetated cover, in the AA or along its water edge (whichever has more).",5,KMH,Willow19,Function ,,,1,,
1420,F7,F7_1,Berry-producing Shrubs,<5% of the vegetated part of the AA. ,0,KMH,Berries19,Function ,,,1,,
1421,F7,F7_2,Berry-producing Shrubs,5-25% of the vegetated part of the AA.,2,KMH,Berries19,Function ,,,1,,
1422,F7,F7_3,Berry-producing Shrubs,25-50% of the vegetated part of the AA.,3,KMH,Berries19,Function ,,,1,,
1423,F7,F7_4,Berry-producing Shrubs,50-95% of the vegetated part of the AA.,4,KMH,Berries19,Function ,,,1,,
1424,F7,F7_5,Berry-producing Shrubs,>95% of the vegetated part of the AA.,5,KMH,Berries19,Function ,,,1,,
1425,F10,F10_1,Dense Moss Extent,<5% of the vegetated part of the AA. ,0,KMH,Moss19,Function,,,1,,
1426,F10,F10_2,Dense Moss Extent,5-25% of the vegetated part of the AA.,2,KMH,Moss19,Function,,,1,,
1427,F10,F10_3,Dense Moss Extent,25-50% of the vegetated part of the AA.,3,KMH,Moss19,Function,,,1,,
1428,F10,F10_4,Dense Moss Extent,50-95% of the vegetated part of the AA.,4,KMH,Moss19,Function,,,1,,
1429,F10,F10_5,Dense Moss Extent,>95% of the vegetated part of the AA.,5,KMH,Moss19,Function,,,1,,
1430,F21,F21_1,Percent Persistent Surface water,"None, and the entire AA lacks surface water during most years (except for a few hours after storms, brief river flooding, or snowmelt).  ",0,KMH,PermWat12,Function,,,1,,
1431,F21,F21_2,Percent Persistent Surface water,"None, but parts of the AA have surface water for >3 consecutive weeks during most years. ",0,KMH,PermWat12,Function,,,1,,
1432,F21,F21_3,Percent Persistent Surface water,1-20% of the AA still contains surface water during driest times of a normal year.,1,KMH,PermWat12,Function,,,1,,
